Original_Text,City,Country
"Papierfabrik Oberschmitten
W. & J. Moufang A.G.
Oberschmitten, Hessen
Knoeckel Schmidt & Co
Neustadt a.d. Haardt
Katfos Cellulose & Pap. Fab. Katfos Noorwegen",Neustadt an der Weinstraße,Germany
"Grosvenor Chater & Co Ld London
Agents excl. pour la France
Jules Breton & Cie
245 Rue St Martin Paris",Paris,France
"Prieux & Munier Bessé s/ Braye
(Sarthe)
Maison de vente
Glatron Baschet & Cie Paris
5 Bis rue du Louvre",Rue,France
"Papeteries Suedoises Eug. Grevivier & Fils
181 Kroonstraat Antwerpen",Antwerp,Belgium
"American Photographic Paper Co
2304 Washington Str. Boston
Maison de vente van: American Writing Paper Co
voor photogr. brut papieren Holyoke Massachusetts U.S.A.",Washington,United States
"American Photographic Paper Co
2304 Washington Str. Boston
Maison de vente van: American Writing Paper Co
voor photogr. brut papieren Holyoke Massachusetts U.S.A.",Santarém,Portugal
"American Photographic Paper Co
2304 Washington Str. Boston
Maison de vente van: American Writing Paper Co
voor photogr. brut papieren Holyoke Massachusetts U.S.A.",Boston,United States
"Sté An. des Pompes Charlet-Baudot
Siège Soc. Cité d'Hauteville Paris (Xe)
Agt v België Leon Bodart
116 Avenue Despetiaux Blles",Mexico City,Mexico
"Sté An. des Pompes Charlet-Baudot
Siège Soc. Cité d'Hauteville Paris (Xe)
Agt v België Leon Bodart
116 Avenue Despetiaux Blles",Hauteville,France
"Sté An. des Pompes Charlet-Baudot
Siège Soc. Cité d'Hauteville Paris (Xe)
Agt v België Leon Bodart
116 Avenue Despetiaux Blles",Paris,France
"Maison J. Perrin 47 Rue Pierre Corneille
A. Schneider Succ. Lyon",Lyon,France
"Gellert. Co Stepanska 39
Paper Mills Company Ltd Prague
Paper Mill In Alpen
Paper. Carboard Mill in Budweis
Manufacture of corrugated paper
""""Prince Mill"""" in Budweis",České Budějovice,Czechia
"Papierfabrik Oberschmitten Vertgw. Ad Hopf
Reynier Vinkeles Kade
Amsterdam 56",Amsterdam,Netherlands
"Karl Dickel & Co Duisburg
Fabrik impr. Papiere",,
"Renaud & Lexier Succs 5 Rue Nicolas Flamel
Paris (4e Arrond)",Paris,France
"Etablissements Cauzin Frères Eupen
Agent: Mary Pry 18 Avenue Britannique
(Antwerpen)",Antwerp,Belgium
"Chemische Fabrik
Hubert Michalowsky & Bayer Act. Ges.
Berlin Neukölln
Agent: Alfred Krauss rue Potagere 125 Blles",,
"Patentpapierfabrik Penig
Vertgw. Charles Elias 48 Rue de la Pacification
Blles",,
"Sté An. des Crayons Conté Paris
Vertgw.",,
"Rochelle Remes & Wauters 54 Kipdorpvest
Antwerpen",Antwerp,Belgium
J. Halden & C° 8 Albert Square Manchester,Manchester,United Kingdom
J. Halden & C° 8 Albert Square Manchester,Albert,France
J. Halden & C° 8 Albert Square Manchester,Halden,Norway
"Jacob Oichelhaeuser Siegen
Vertgw. Ad. Hopf
Reinier Vinkeleskade 56
Amsterdam",Amsterdam,Netherlands
"{ L. Laroche & C° 104 Begynenvest Antwerpen
{ Sterns Ltd Royal London House
Finsbury Square London E.C.",Antwerp,Belgium
"{ L. Laroche & C° 104 Begynenvest Antwerpen
{ Sterns Ltd Royal London House
Finsbury Square London E.C.",Greater London,United Kingdom
"Natronzellstoff und Papierfabriken Akt. Ges.
Werk Arnstadt i Th",Arnstadt,Germany
"Otto Bühler Schriesheim
bei Heidelberg",Heidelberg,Germany
"Etablissements Labinal 164-172 Avenue des Batignolles
Saint Ouen",Saint-Ouen-du-Breuil,France
"C. Barbier, G. Thierry 37.39 rue Crozatier
Paris",Paris,France
"Heinrich Gossler Feinpapierfabrik
Frankeneck (Rheinpfalz)",,
"Stabilimenti G. De Andreis St. An.
Sampierdarena",,
"Willy Nieuwland 168 Emile Feron Str.
Brussel",Brussels,Belgium
"Anc. Etablissements
A. Heintz & C° Herstal",Herstal,Belgium
"A. Andris & Fils Constructeurs
Charleroi Vilette",Charleroi,Belgium
"Etabl. Jean Marck S.A. Herstal
Rue Petite Voie 214",,
"Augustin Cornand
Vilvoorden",,
"Friedrich Goetze Akt. Ges. Burscheid
bei Köln a Rhein",Cologne,Germany
"D. Ing. Joseph Ehrlich fabr. d'articles
chim. techn.
Westbahnstrasse 56, 58 Weenen VII
Vertr: Kistler & Neumann
309 Lange Leemstraat
Antwerpen",Antwerp,Belgium
"Usines de l'Allondon S.A.
Route de Florissant 15 Genève",Geneva,Switzerland
"Usines de l'Allondon S.A.
Route de Florissant 15 Genève",Florissant,United States
"Regom Pneus Klamperstraat 33
Antwerpen",Antwerp,Belgium
"Betzdorfer Papierfabrik Betzdorf a/ Sieg
Verkaufs-Gesell: Gustav Ganz Berlin SW 46
Teltowerstr. 16",,
"Carl Enke G.m.b.H. Schkeuditz bei Leipzig
Vertr. Jean Harck Avenue de la Reine 84
Brl",Leipzig,Germany
Ullmann & Comp. Altcarbe,,
"Papierfabriken Julius Glatz
Neidenfels Rheinpfalz",,
"N.V. Wed. J. Ahrend & Zoon Hilversum
Fabriek v präparirten Papiere Holland",,
"Simon Heid Pinselfabrik Nürnberg
Vertgw. Jacq. Bosse Lindelei 9 Oude God",,
"Delta"""" Papier und Filter G.m.b.H.
Sellierbach 27/8 Düren Rheinland",,
"Adm. des Mines de Bouxwiller
Agt. R. Pellaert & Garcet 55 Meir
Antwerpen",Antwerp,Belgium
"Carl Enke G.m.b.H. Schkeuditz
pos Leipzig
Vertgr. Jean Harck
84 Avenue de la Reine Brussel",Brussels,Belgium
"Carl Krienitz. Co Heese Str. 11
Berlin Steglitz",Santarém,Portugal
"Evans Sons Lescher & Webb Ltd
60 Bartholomew Close London E.C.",Greater London,United Kingdom
Kunstanstalt Koenigsfeld & Co Berlin S.O. 26,Berlin,Germany
Luppe & Heilbronner München,Munich,Germany
Usines Peters Lacroix Sté An Haren,,
Sté Rep Gerard Devet 94 rue de Merode Brussel,Brussels,Belgium
Impr. Költing Amstd. Vertg. J. Van Den Kielakker av. De Smet De Nayer 44 Brussel Jette,Brussels,Belgium
Victor Tolain Rue Pré Binet 15 . 24 Liège,Liège,Belgium
Paul Stobbelaers 1 Rue des Fabriques Blles,,
Max John Friedrichstr. 62 Berlin W 8,Berlin,Germany
Achille Hamon & Cie Van Volxem Laan 361 Brussel,Brussels,Belgium
C. Robert Dold Offenburg Baden,Baden,Austria
C. Robert Dold Offenburg Baden,Offenburg,Germany
Vert. C. Hoffmann Marché aux Oeufs 26 Antwerpen,Antwerp,Belgium
Otto Enke Cottbus,Cottbus - Chóśebuz,Germany
Emil Gundelach Gehlberg in Thür.,,
Dr Kalk & A. Richter Ermelstrasse Dresden A,Dresden,Germany
E. Daum Imp. editeur,,
110 chaussée de Haecht Brussel,Brussels,Belgium
Luppe & Heilbronner München,Munich,Germany
Vertgw. Ernest Stamm 72 Eeckelaers Str. Brussel,Brussels,Belgium
Manufacture Generale des Courroies Decq,,
Henri Cats 106 Av. du Roi Brussel,Brussels,Belgium
Metallätzwerk Hamburg Nurnberg,Nuremberg,Germany
Metallätzwerk Hamburg Nurnberg,Hamburg,Germany
Fleischmann & Füller,,
Vertgw. Georg Beier Nieuwendijk 53 Amsterdam,Amsterdam,Netherlands
A. Sieglitz 84 & 86 Ulens Str. Brussel,Brussels,Belgium
"La Marmographie Sté
10-14 Rue Verhoeven Laeken Brussel
~~Cristal Reclame Manufactory~~
~~Rue Wiertz 37 Liège (Haut Pré)~~",Laeken - Laken,Belgium
"La Marmographie Sté
10-14 Rue Verhoeven Laeken Brussel
~~Cristal Reclame Manufactory~~
~~Rue Wiertz 37 Liège (Haut Pré)~~",Brussels,Belgium
"C. Marget, Cie 410 Chaussée de Bruxelles Voorst
Algm. Vertgw. van Westfälische Maschinenbau Indus.
G. m.b.H. Cie Neubeckum Westphalie",,
"Vonaesche & Zebert Zürich
~~Cristal Reclame Manufactory~~
~~Rue Wiertz 37-41 Liège (Haut Pré)~~",Zurich,Switzerland
"Ludwig Winter & Co Bischofswerda
i. Sa.
Treibriemenfabrik """"Textor",,
"Maxime Henry Repr. voor België van
de fabriek """"Scandinavia"""" van Londen
59 Boul. Emile Jacqmain Brussel",Greater London,United Kingdom
"The Harris Belting Co., Minories, London
} Agent: H. Muller & Co
308, rue des Palais, Brussel",Greater London,United Kingdom
"The Harris Belting Co., Minories, London
} Agent: H. Muller & Co
308, rue des Palais, Brussel",Rue,France
"The Harris Belting Co., Minories, London
} Agent: H. Muller & Co
308, rue des Palais, Brussel",Brussels,Belgium
"H. C. Longini
31 rue des Croisades Brussel Noord
Felt & Tarrant Mfg. Co
(1713 1735 North Paulina St. Chicago U.S.A)
31 Rue Montagne aux Herbes Potagères
Bruxelles",Brussels,Belgium
"H. C. Longini
31 rue des Croisades Brussel Noord
Felt & Tarrant Mfg. Co
(1713 1735 North Paulina St. Chicago U.S.A)
31 Rue Montagne aux Herbes Potagères
Bruxelles",Montagne,France
"Albert Paitre
61 Rue du Grand Central Charleroi",Grand,France
"Albert Paitre
61 Rue du Grand Central Charleroi",Charleroi,Belgium
"Felt & Tarrant Mfg. Co
1713-1735 North Paulina Str. Chicago U.S.A.
31 Rue de l'Ecuyer Bxl",Santarém,Portugal
"Felt & Tarrant Mfg. Co
1713-1735 North Paulina Str. Chicago U.S.A.
31 Rue de l'Ecuyer Bxl",Brussels,Belgium
"G. Rothmund & Co
Treibriemenfabrik Hamburg",Hamburg,Germany
"Carl Ernst & Co A.G. Rungestrasse 19
Berlin S.O. 16",Berlin,Germany
"Hochstein & Weinberg
Wassertorstrasse 50 Berlin S.42",Berlin,Germany
Etablissements Robert & Co Paris,Paris,France
"Prosper Schalekens Fabr. v. houten Riem-
schijven
Turnhoutsche baan I Antwerpen",Antwerp,Belgium
"Maschinenfabrik Pekrun Coswig (Saxe)
Agents: Sté Glaenzer 25 Rue Brogniez
Blls midi",,
"Etablts Louis Reyniers S.A. Blls
11 rue de la Buanderie",,
"G. A. Krauss Photomechanische Werkstätte
Stuttgart",Stuttgart,Germany
"Hemer Nietenfabrik G.m.b.H.
Gebr. Prinz Hemer in Westfalen
Agent. Ernest Lemal 4 Avenue Victoria
Blls",,
"Friedr. Siemens A.G. für Glasindustrie
Wirges (Westerwald)
Vertr. Fischer & Wesmer Rue Renkin 90
Brussel",Brussels,Belgium
Saveta Sté An. La Louvière - Bouvy,,
"Rudolf Müller Schliessfach 59 Leipzig
15/3",Leipzig,Germany
"Bruno Fritzsche Hospital Str. 2
Specialités de reclames Leipzig",Leipzig,Germany
"Fabrique de Ceruse de
Jenart Lagae Heule
<span style=""""color: red;"""">19. John Claes
72 Dupont straat
Brussel</span>",Brussels,Belgium
"Paul Coles Rue de l'Independance Brux
Sté An. Centrale de Prod. Chim. 3 Place de Louvain 96. Blles",,
F. Doell Diesterwegstrasse 17 Frankfurt a/M,Frankfurt,Germany
"Gustav. Ad. Lippe Hannovre
Vertegenw. H. Bovenschen Brussel
<span style=""""color: blue;"""">Boite 19</span>",,
"Heinr. C. Sommer Nachf.
Dusseldorf 116",Dusseldorf,Germany
"~~H. Loowaerts & F. Van Eifs 7 Rue de Savoie Blles~~
J. Scheidt & Cie / Herent bij Leuven
Sté An. Cheminées Peters Brussel
Rue Leopold Courouble 49",Leuven,Belgium
"Erzgebirgsche Schnittwerkzeug & Maschina
fabrik G.m.b.H. Schwarzenberg
Vert. v Nederland. Duivené De Wit & Co
Amsterdam",Amsterdam,Netherlands
"Adlerwerke vorm. Heinrich Kleyer A.G.
Francfort s/ Mein
Alg. Agent Max Streit 14 Galerie du Roi
Brussel",Brussels,Belgium
"Sté Belgo Bulgare des Produits
chimiques R.G. Polstoff
Antwerpen Tel. 5114.",Antwerp,Belgium
"Usines Wanderer S. A.
agt v België Chemnitz-Schoenau
Xavier Wagner 59d St Jan Ste Brussel",Brussels,Belgium
"François Maes & Cie
Kathelijne vest 59 Antwerpen",Antwerp,Belgium
"M. Mauquoy - Zonen
St Jacobsmarkt                                  Antwerpen",Antwerp,Belgium
Tobie De Prins 38 Kathelijne vest Antwerpen,Antwerp,Belgium
"~~Samuel Berger . Co Ld Bromley by Bow~~
~~London E.~~",,
"Amidonneries Hoffmann
Alg. Vertgw. vr. België Adolphe Varlez
                                                        36 Archimede Str. Brussel.",Brussels,Belgium
"Sté Schaeffer & Budenberg 60 rue Gretry
                                                                                                                                                        Liège
M. Ascher Ing. Hendrik Maus Str. 23
                                                                                                                                                        Brussel",Liège,Belgium
"Sté Schaeffer & Budenberg 60 rue Gretry
                                                                                                                                                        Liège
M. Ascher Ing. Hendrik Maus Str. 23
                                                                                                                                                        Brussel",Brussels,Belgium
Angelet Boulevard du Hainaut 35 Brussel,Brussels,Belgium
"(Keystone Lubricating Co
Main Office - Works Philadelphia P. A.
A. Mollay & J. Pisart                                 Haren-Noord",,
"Kalcker-Wielemans
23 Philippe de Champagne Brussel",,
Hans Boyn                                                                           Brussel,Brussels,Belgium
Hans Boyn                                                                           Brussel,Hans,France
Ph. Hemer Lange Nieuw Str. 81 Antwerpen,New York,United States
Ph. Hemer Lange Nieuw Str. 81 Antwerpen,Santarém,Portugal
Ph. Hemer Lange Nieuw Str. 81 Antwerpen,Antwerp,Belgium
"Dettlef Kühl
Somborn b/Lütgendortmund
Benerstr. No 33",,
"Leon Cornelis
Katelijne Vest 31                                                         Antwerpen",Antwerp,Belgium
Octave Piessens 40 Groote Beer Str. Antwerpen,Antwerp,Belgium
John Kosters Heerenmarkt 4 Amsterdam,Amsterdam,Netherlands
"Dubeck """" Dolder Immengasse 9 Bâle
Alfred Craus 125 Rue Potagere Brussel",Brussels,Belgium
"Etablissements L. de Laminne Sté An.
Ampsin",,
"Poulenc Frères Rue Vieille du Temple Paris
et Boulevard St Germain 122",Temple,United States
"Poulenc Frères Rue Vieille du Temple Paris
et Boulevard St Germain 122",Paris,France
"Sté An. Cuivres Metaux et Produits chimiques
Hemixem",,
"Union des Produits chimiques
Hemixem
(fabrikeeren echter hoofdzakelijk
Superphosphate de chaux
Weber Directeur",,
J. Vredenburg Rue Leys 16-18 Brussel,Brussels,Belgium
"G. Ferreyra-Doket
135 Avenue Prudent Bols Laeken",Laeken - Laken,Belgium
"Leon Ovyn 108 Avenue Montjoie Bruxelles
Usines à Courtrai Dépots à Anvers et à Blles",Brussels,Belgium
"Leon Ovyn 108 Avenue Montjoie Bruxelles
Usines à Courtrai Dépots à Anvers et à Blles",Kortrijk,Belgium
"Leon Ovyn 108 Avenue Montjoie Bruxelles
Usines à Courtrai Dépots à Anvers et à Blles",Antwerp,Belgium
C.W. Field Cambrian Mills Liverpool,Liverpool,United Kingdom
"Willame & Pincos
Couvin",,
"Eduard Beyer
Chemnitz
Stempelfarbe ohne oel",Chemnitz,Germany
"Howards, Son Ltd
Stratford London E.
Ferri & Ammon. cit. Soda. tart. Borax
Camphor, Quinine, photogr. chemicals",Stratford-upon-Avon,United Kingdom
"Howards, Son Ltd
Stratford London E.
Ferri & Ammon. cit. Soda. tart. Borax
Camphor, Quinine, photogr. chemicals",Greater London,United Kingdom
"J. W. & T. A. Smith
Old Ford Road City Road
London N.",Old,Hungary
"J. W. & T. A. Smith
Old Ford Road City Road
London N.",City of London,United Kingdom
"J. W. & T. A. Smith
Old Ford Road City Road
London N.",Greater London,United Kingdom
"Boks & Co
Mincing Lane London E.C.3",Greater London,United Kingdom
"Wynand Moonen & Co Antwerpen
Avenue de France 55",,
"Manufacture de Porcelaine de Bayeux
J. P. Morlent & G. Saintville Bayeux
L. Desmarquest et Cie 58 Rue de Rome (VIIIeme) Paris
Louis Lauwers Sterlingerstraat 122 Antwerpen Borgerhout
Depositaire de Creusets Morgan [Muller]",Antwerp,Belgium
"Leisler Bock & Co Glasgow.
Vrtgw. Victor Heris De Lescluzestr. 12 Berchem",,
"Woods & Webb Holborn London W.C.
86 Gray's Inn Road",,
"The Feculose Coy Proprietors. Wm. Wotherspoon Ltd
Glenfield Starch Works Paisley
and
29 Bartholomew Close London E. C. I
Algemeen Agent voor België
Marcel Lesquien 59 Jacobs-Fontainestr. Brussel",Brussels,Belgium
"A. Grandmont Dep. des Aciers
205 Masuistr.
Brussel
C. A. Saville. Co Ltd Sheffield",Brussels,Belgium
"H. Pautze Maschinenfabrik Berlin N 39
Müllerstr. 10",,
"Norddeutsche Chemische Fabrik Harburg
Rep. Alfred Kraus Brussel
~~Administration des Mines de Bouxwiller~~
~~Agt. R. Paellaer? Forcel 55 Place Anvers~~",Brussels,Belgium
"A. Boake & Roberts & Co Ltd London
Carpenters Road Stratford",Stratford-upon-Avon,United Kingdom
F. Büchtemann & Co Georgshof 42 Hamburg,Hamburg,Germany
Chemische Fabrik Dessau G.m.b.H Dessau,Dessau,Germany
"Rene Delay Avenue du Midi 118
Brussel",Brussels,Belgium
"Stahl & Eisenwerke Döhner Act. Ges. Letmathe
Vrtgw. Ernest Lemal 4 Avenue Victoria Blls",,
"Dörstling & Sohn Radebeul Dresden
in Sachsen",,
"Dr Friedrich & Cie Chemische Fabrik Glösa b. Chemnitz
"""" """" """" """"
"""" """" """" ",,
Max Verbeck Welkenraedt,,
"Sté Norvegienne de l'Azote et de Forces
Hydro-Electriques
Agent: Alex M. Petersen & Co
21 Kipdorp Antwerpen",Fourcès,France
"Sté Norvegienne de l'Azote et de Forces
Hydro-Electriques
Agent: Alex M. Petersen & Co
21 Kipdorp Antwerpen",Antwerp,Belgium
Ed. De Patoul 101 Avenue du Midi Brussel,Brussels,Belgium
"Gustave Delcourt 41 Petite rue des Loups
Anderlecht Brussel",Anderlecht,Belgium
"Gustave Delcourt 41 Petite rue des Loups
Anderlecht Brussel",Brussels,Belgium
Volral Frères Couillet by Charleroi,Charleroi,Belgium
"Soc. An. Sciama Paris
Ag. Gen v België Louis Vanden Brule
Rue des Collets 1 Brussel",Paris,France
"Mayer & Schmidt Offenbach s/M
Agt. Gen. Frank Harford Forest Blles
Avenue de Haveskercke 59",,
"Etabl Schutte S.A., Machines-Outillage Bd de Dixmude 15-19
Brussel",Brussels,Belgium
"Beaupaire & Bouffard 24 fbg de Belfort
Montreuil sous Bois
Repr. J. Funck
102 Avenue de Woluwé St Lambert Blles",Belfort,France
"Beaupaire & Bouffard 24 fbg de Belfort
Montreuil sous Bois
Repr. J. Funck
102 Avenue de Woluwé St Lambert Blles",Montreuil-sur-Mer,France
"Schumann & Cie Constructeurs Leipzig Plagwitz
Vertr. Jean Starck 84 Avenue de la Reine Brussel",Brussels,Belgium
"G. De Bruyn-Dyckere Rue du Gazomètre
St Niklaas Waes",,
"Chemische Fabrik Krone G.m.b.H.
Nieburg bei Hannover
Verkaufsbur: Gertrudenkirchhof 10
Hamburg 1.",Hanover,Germany
"Chemische Fabrik Krone G.m.b.H.
Nieburg bei Hannover
Verkaufsbur: Gertrudenkirchhof 10
Hamburg 1.",Hamburg,Germany
"Adm. des Mines de Bouxwiller
Repr. R. Rilliet. Garcet
55 Meir Antwerpen",Antwerp,Belgium
"Dr. Th. Schuchardt Chemisch Fabrik Görlitz
Vertw. Hans Bomm Mommaerts st. 68 Bxl.
Chemische Fabrik Lehrte G.m.b.H. Lehrte",Brussels,Belgium
"Les Nouveaux Etabl.ts Lefort
Cie Générale des Meules et Abrasifs
82 Rue Gaucheret Brussel",Brussels,Belgium
"Sté Electromécanique Luth & Rosen
121 Koninklijkestr. Brussel",Brussels,Belgium
"Adm. des Mines de Bouxwiller
Agt. R. Peillaert & Gariet 55 Meir
Antwerpen",Antwerp,Belgium
"Schumann & Co Constructeurs
Leipzig Plagwitz
Vertgw. Jean Starck Avenue de la Reine 84
Brussel",Brussels,Belgium
"Schamittelfabrik Hamburg-Lokstedt
Hamburg",Hamburg,Germany
"<span style=""""color:red"""">Ag. J. Claes                                Brussel</span>
Chemische Fabrik vorm. Goldenberg Geromont & Cie Winkel",Winkel,France
"<span style=""""color:red"""">Ag. J. Claes                                Brussel</span>
Chemische Fabrik vorm. Goldenberg Geromont & Cie Winkel",Chicago,United States
Films A.G. Oftringen (Zwitserland),,
"Torm & C° 41 Gemeente str. Brussel
Jan Van Pruyssen Hemiscem
Manufacture Gén. de Produits Imperméables
N D'Heedene 29 Oedenkovenstraat Antwerpen
V. Neutgens Fabrique de Toiles cirées et de Linoleum
                                                                                     Berchem",Brussels,Belgium
"L'Union des Pneus 15 Lange Gasthuisstraat
                                                                                Antwerpen",Antwerp,Belgium
"Fabrik für Trockenklebe-Material
Dr. Jr. Neubronner Cronberg im Taunus",,
"Staniolfabrik Eppstein H/Ts.
Vertegenw. Franz Kobel
17 Rue de Mogkerke Brussel",Brussels,Belgium
"Belgische Maatschappij voor verbeterde
Telefonie 88 Nieuwstraat Brussel
<span style=""""color:gray"""">56 Rue aux Choux</span>",Brussels,Belgium
"Belgische Maatschappij voor verbeterde
Telefonie 88 Nieuwstraat Brussel
<span style=""""color:gray"""">56 Rue aux Choux</span>",Choux,France
"Julius Brückner & C° Ilmenau in Thür.
Weiss & Latje Roda (Sachs Weim)",,
"Imprimerie Kotting Amsterdam
Vertgw. Ferd. Van Den Hielakker
Avenue De Smet-De Nayer 44
                                                            Brussel-Jette",,
"J. E. Ronstadt & Zoon Amsterdam
B. Klip Rotterdam
H. Meeuws Rotterdam",Rotterdam,Netherlands
"W. Briggs & Sons Ltd Dundee
A. Urban & C° à Ath
Succ. Ch. Debaiky fils Boul Dolez 115 Mons",Mons,Belgium
"Octave Piessens 40 Groote Beer Str.
Antwerpen",Antwerp,Belgium
"<span style=""""color: red;"""">Vertgr. Jean Kort
Bles 154 Chaussée de Ninove</span>
Sté Comle de Carbure et de Produits Chimiques
25 Rue de Clichy IXe Paris",Blois,France
"<span style=""""color: red;"""">Vertgr. Jean Kort
Bles 154 Chaussée de Ninove</span>
Sté Comle de Carbure et de Produits Chimiques
25 Rue de Clichy IXe Paris",La Chaussée,France
"<span style=""""color: red;"""">Vertgr. Jean Kort
Bles 154 Chaussée de Ninove</span>
Sté Comle de Carbure et de Produits Chimiques
25 Rue de Clichy IXe Paris",Ninove,Belgium
"<span style=""""color: red;"""">Vertgr. Jean Kort
Bles 154 Chaussée de Ninove</span>
Sté Comle de Carbure et de Produits Chimiques
25 Rue de Clichy IXe Paris",Clichy,France
"<span style=""""color: red;"""">Vertgr. Jean Kort
Bles 154 Chaussée de Ninove</span>
Sté Comle de Carbure et de Produits Chimiques
25 Rue de Clichy IXe Paris",Paris,France
$\left\{\begin{array}{l}	ext{A. Boake Roberts & Co Ltd Stratford London} \\ \text{Dr L. C. Marquart Beuel s/Rh.} \\ \text{Chemische Fabrik Dr Herzberg & Co Elberfeld}\end{array}\right.$,,
"Alph. Darras
123 Boulevard St Michel
Paris (Ve)
Repr.
Etabl. Henkart
Van Velsen Réunis
155 R. de Laeken
Blles",Saint-Germain-d'Étables,France
"Wraptyn Co Ltd
5 Queen Victoria Street London
Comptoir des Métaux Laminés
27 Rue du Rempart des Moines Blles",Des Moines,United States
"Goffart Marnixstraat Brussel
Karl Höll Metallwaren Fabriken
Langenfeld (Rheinland)",,
R. Reiss G.m.b.H. Liebenwerda,,
"Thüringerwald Glasinstrumentenfabrik
Gustav Kessler Schmiedefeld
(Kreis Schleusingen)",,
Martin Deckert Ilmenau Thüringen,Ilmenau,Germany
"Svenska Turbinfabriks Aktiebolaget Ljungström
Finspong Skweden
Agt. voor België
Sté Belge d’Electricité ASEA 21 Rue Gretry
Blles",,
"Js. Louis Romain Gosselies
56 Rue de Bruxelles",Brussels,Belgium
"Sté Oerlikon Usine à Ornans (Doubs)
Bureau de Blles
57 A Boulev. du Jardin Botanique",Jardin,France
"Willy Haidbreder
Messwaren Laboratoriums Einrichtungs,
Chirurgie, Optik Ilmenau
(Thuringen)",Ilmenau,Germany
"Salzbergwerk Neu Stassfurt à Sehnde i/Hann.
Vergtr. Edgard Leurs Rue des Patriotes 40
Bxl",,
"Sté Industrielle de Produits Electrochimiques
Bozel Lamotte 9 rue de Milan (9e)
Paris
Vertgw. George E. Habay
350 Avenue de la Couronne Brussel",Milan,Italy
"Sté Industrielle de Produits Electrochimiques
Bozel Lamotte 9 rue de Milan (9e)
Paris
Vertgw. George E. Habay
350 Avenue de la Couronne Brussel",Paris,France
"Sté Industrielle de Produits Electrochimiques
Bozel Lamotte 9 rue de Milan (9e)
Paris
Vertgw. George E. Habay
350 Avenue de la Couronne Brussel",Brussels,Belgium
"{ R. Reiss G.m.b.H. Liebenwerda
{ Jacques Rossheuer 9 rue Chéri Luik",Rue,France
"{ R. Reiss G.m.b.H. Liebenwerda
{ Jacques Rossheuer 9 rue Chéri Luik",Chieri,Italy
"{ R. Reiss G.m.b.H. Liebenwerda
{ Jacques Rossheuer 9 rue Chéri Luik",Liège,Belgium
"Sté An. des Verres Ouvrés
6 Rue du Bocage Ivry (Seine)",,
"Dr Alexander Wacker Munich
(Camille Honhon 35 Bld de l'Abattoir
Bxl",,
"Chemische Fabriken
Dr. Herberg & Co Elberfeld.",,
"Chemische Fabrik von Heyden
Radebeul Dresden",Dresden,Germany
"Chemische Fabrik von Heyden
Radebeul Dresden",Radebeul,Germany
"Pyro-Werk Dr. Rudolf Hase
Hannover",Hanover,Germany
"Anciens Ateliers Van Acker
85 Quai du Nord Gent",Ghent,Belgium
"Dr. L. G. Marquart A.G. Beuel a R.
Postfach No 20",,
"Werkhuis van Metalen Kwikthermometers
115 Rue de la Justice Seraing s/M.",Justice,United States
"Werkhuis van Metalen Kwikthermometers
115 Rue de la Justice Seraing s/M.",Seraing,Belgium
C. H. Jaeger & Co Leipzig Plagwitz,Leipzig,Germany
Dr. Th. Horn Leipzig W 34,Hoorn,Netherlands
Dr. Th. Horn Leipzig W 34,Leipzig,Germany
"La Manutention Automatique Kiby
82 Rue Thieffry Brussel",Brussels,Belgium
"Sté Alsacienne de Const. Mecaniques
51 Rue Royale Brussel",Brussels,Belgium
Gussstahlwerk Wittmann A.G.,,
Haspe i/W.,,
La Manutention Automatique Sté An.,,
82 Rue Thiéfry Brussel,Brussels,Belgium
"J. Halden, Co Ltd 8 Albert Square",Albert,France
"J. Halden, Co Ltd 8 Albert Square",Halden,Norway
Manchester,Manchester,United Kingdom
"Irion & Vosseler, Zählerfabrik G.m.b.H.",,
Schwenningen am Neckar/Wttbg.,Schwenningen,Germany
Carl Freitags Nachf.,,
Antonsthal Sachsen,,
Dery 24 Rue de l'Alliance Bruxelles,Brussels,Belgium
Chemische Fabrik Nanovia G.m.b.H.,,
Chemische Fabrik und Metallhütte,,
Mittelstr. 2-4 Berlin N.W. 7,Berlin,Germany
"<span style=""""color: red;"""">Ag. John Claes 12 Dupont Str. Brussel</span>",Brussels,Belgium
W^m^ Tollitz . C^ie^ St. Petersburg,Petersburg,United States
"~~E. de Haen A.G. Seelze~~
~~Vertegw. Camille H Deloz Brussel~~",,
"A Freitag & C^ie^ Paris
155 Rue du Faubourg St Denis",Saint-Denis,France
"Thomas Josef Heimbach
Filztuchfabriken Düren (Rhld)",Duren,Germany
"J. G. De Coninck Antwerpen
13 Klooster straat",,
Joseph Ottelohé De Vré Provintie Str. N. 186 Antw.,Santarém,Portugal
"Oscar Comhaire & C^o^
Garen markt 8 Gent",Ghent,Belgium
Vertegem. Charles Hahn 50^A^ Gas Str. Laeken,Laeken - Laken,Belgium
H. Köttgen . C^ie^ Bergisch Gladbach,Bergisch Gladbach,Germany
"Compagnie Sturtevant 60 rue St Lazare
Paris",Paris,France
Kühnle Kopp & Kausch Frankenthal Pfalz,Frankenthal (Pfalz),Germany
Achille Hamon . C^ie^ 361 Van Volxem laan,,
"R. Dekkers 100 Mechelschen Steenweg
Antwerpen",Antwerp,Belgium
"Association technique
88 Rue de la Montagne Brussel",Montagne,France
"Association technique
88 Rue de la Montagne Brussel",Brussels,Belgium
